sample_idx,time_s,ao_v,ipg_est_mv,source_signal_uv
48437,94.603516,0.12661818,0.126618,12.661818
48438,94.605469,0.13199334,0.131993,13.199334
48439,94.607422,0.14911229,0.149112,14.911229
48440,94.609375,0.16072274,0.160723,16.072274
48441,94.611328,0.14950636,0.149506,14.950636
48442,94.613281,0.17209770,0.172098,17.209770
48443,94.615234,0.13252202,0.132522,13.252202
48444,94.617188,0.12728966,0.127290,12.728966
48445,94.619141,0.12457549,0.124575,12.457549
48446,94.621094,0.09919411,0.099194,9.919411
48447,94.623047,0.08930523,0.089305,8.930523
48448,94.625000,0.07987856,0.079879,7.987856
48449,94.626953,0.07232618,0.072326,7.232618
48450,94.628906,0.13077768,0.130778,13.077768
48451,94.630859,0.14177466,0.141775,14.177466
48452,94.632812,0.16484815,0.164848,16.484815
48453,94.634766,0.17346344,0.173463,17.346344
48454,94.636719,0.14570182,0.145702,14.570182
48455,94.638672,0.10078101,0.100781,10.078101
48456,94.640625,0.09714091,0.097141,9.714091
48457,94.642578,0.14274188,0.142742,14.274188
48458,94.644531,0.18635068,0.186351,18.635068
48459,94.646484,0.13657442,0.136574,13.657442
48460,94.648438,0.13334876,0.133349,13.334876
48461,94.650391,0.14958244,0.149582,14.958244
48462,94.652344,0.13572208,0.135722,13.572208
48463,94.654297,0.11709320,0.117093,11.709320
48464,94.656250,0.09883245,0.098832,9.883245
48465,94.658203,0.10639747,0.106397,10.639747
48466,94.660156,0.09475736,0.094757,9.475736
48467,94.662109,0.11275155,0.112752,11.275155
48468,94.664062,0.09681363,0.096814,9.681363
48469,94.666016,0.10929901,0.109299,10.929901
48470,94.667969,0.14848579,0.148486,14.848579
48471,94.669922,0.14232723,0.142327,14.232723
48472,94.671875,0.10192481,0.101925,10.192481
48473,94.673828,0.08812570,0.088126,8.812570
48474,94.675781,0.08775901,0.087759,8.775901
48475,94.677734,0.08657874,0.086579,8.657874
48476,94.679688,0.09454817,0.094548,9.454817
48477,94.681641,0.14887212,0.148872,14.887212
48478,94.683594,0.15619603,0.156196,15.619603
48479,94.685547,0.08696772,0.086968,8.696772
48480,94.687500,0.14190902,0.141909,14.190902
48481,94.689453,0.12398018,0.123980,12.398018
48482,94.691406,0.08304465,0.083045,8.304465
48483,94.693359,0.09728101,0.097281,9.728101
48484,94.695312,0.09215890,0.092159,9.215890
48485,94.697266,0.11976856,0.119769,11.976856
48486,94.699219,0.16725899,0.167259,16.725899
48487,94.701172,0.15839698,0.158397,15.839698
48488,94.703125,0.12690852,0.126909,12.690852
48489,94.705078,0.14414281,0.144143,14.414281
48490,94.707031,0.11167852,0.111679,11.167852
48491,94.708984,0.07162989,0.071630,7.162989
48492,94.710938,0.11812804,0.118128,11.812804
48493,94.712891,0.13489353,0.134894,13.489353
48494,94.714844,0.08524722,0.085247,8.524722
48495,94.716797,0.08649059,0.086491,8.649059
48496,94.718750,0.09264295,0.092643,9.264295
48497,94.720703,0.14322474,0.143225,14.322474
48498,94.722656,0.13900057,0.139001,13.900057
48499,94.724609,0.10954645,0.109546,10.954645
48500,94.726562,0.08143432,0.081434,8.143432
48501,94.728516,0.04901130,0.049011,4.901130
48502,94.730469,0.04551872,0.045519,4.551872
48503,94.732422,0.10227019,0.102270,10.227019
48504,94.734375,0.11403357,0.114034,11.403357
48505,94.736328,0.09112096,0.091121,9.112096
48506,94.738281,0.09582061,0.095821,9.582061
48507,94.740234,0.10643504,0.106435,10.643504
48508,94.742188,0.16596967,0.165970,16.596967
48509,94.744141,0.09887722,0.098877,9.887722
48510,94.746094,0.10796305,0.107963,10.796305
48511,94.748047,0.14802439,0.148024,14.802439
48512,94.750000,0.10392967,0.103930,10.392967
48513,94.751953,0.15532977,0.155330,15.532977
48514,94.753906,0.11524573,0.115246,11.524573
48515,94.755859,0.07176508,0.071765,7.176508
48516,94.757812,0.04791286,0.047913,4.791286
48517,94.759766,0.06150751,0.061508,6.150751
48518,94.761719,0.02523262,0.025233,2.523262
48519,94.763672,0.00828494,0.008285,0.828494
48520,94.765625,-0.03022706,-0.030227,-3.022706
48521,94.767578,-0.02789987,-0.027900,-2.789987
48522,94.769531,0.00115854,0.001159,0.115854
48523,94.771484,-0.04418275,-0.044183,-4.418275
48524,94.773438,0.02126523,0.021265,2.126523
48525,94.775391,0.03186883,0.031869,3.186883
48526,94.777344,-0.00078705,-0.000787,-0.078705
48527,94.779297,0.01724916,0.017249,1.724916
48528,94.781250,-0.01477817,-0.014778,-1.477817
48529,94.783203,-0.01800488,-0.018005,-1.800488
48530,94.785156,-0.05695639,-0.056956,-5.695639
48531,94.787109,-0.02711141,-0.027111,-2.711141
48532,94.789062,0.01517285,0.015173,1.517285
48533,94.791016,-0.05097223,-0.050972,-5.097223
48534,94.792969,-0.04944627,-0.049446,-4.944627
48535,94.794922,-0.03962822,-0.039628,-3.962822
48536,94.796875,-0.07449010,-0.074490,-7.449010
48537,94.798828,-0.04610255,-0.046103,-4.610255
48538,94.800781,0.00470463,0.004705,0.470463
48539,94.802734,-0.01764464,-0.017645,-1.764464
48540,94.804688,-0.04520152,-0.045202,-4.520152
48541,94.806641,0.00851824,0.008518,0.851824
48542,94.808594,-0.00945745,-0.009457,-0.945745
48543,94.810547,-0.01659980,-0.016600,-1.659980
48544,94.812500,0.02648294,0.026483,2.648294
48545,94.814453,0.06896468,0.068965,6.896468
48546,94.816406,0.06717617,0.067176,6.717617
48547,94.818359,0.03927875,0.039279,3.927875
48548,94.820312,0.01612926,0.016129,1.612926
48549,94.822266,0.01691502,0.016915,1.691502
48550,94.824219,0.07665585,0.076656,7.665585
48551,94.826172,0.02025156,0.020252,2.025156
48552,94.828125,0.01053570,0.010536,1.053570
48553,94.830078,0.01529041,0.015290,1.529041
48554,94.832031,0.02289906,0.022899,2.289906
48555,94.833984,0.03497712,0.034977,3.497712
48556,94.835938,0.02839985,0.028400,2.839985
48557,94.837891,0.06350537,0.063505,6.350537
48558,94.839844,0.02990514,0.029905,2.990514
48559,94.841797,0.02393062,0.023931,2.393062
48560,94.843750,0.02846144,0.028461,2.846144
48561,94.845703,0.05998917,0.059989,5.998917
48562,94.847656,0.06635239,0.066352,6.635239
48563,94.849609,0.04820632,0.048206,4.820632
48564,94.851562,0.09700898,0.097009,9.700898
48565,94.853516,0.06879907,0.068799,6.879907
48566,94.855469,0.00687429,0.006874,0.687429
48567,94.857422,-0.02819293,-0.028193,-2.819293
48568,94.859375,-0.05143654,-0.051437,-5.143654
48569,94.861328,-0.03382167,-0.033822,-3.382167
48570,94.863281,-0.08338887,-0.083389,-8.338887
48571,94.865234,-0.04156384,-0.041564,-4.156384
48572,94.867188,-0.06580902,-0.065809,-6.580902
48573,94.869141,-0.05807400,-0.058074,-5.807400
48574,94.871094,-0.05191086,-0.051911,-5.191086
48575,94.873047,-0.02808715,-0.028087,-2.808715
48576,94.875000,-0.06425562,-0.064256,-6.425562
48577,94.876953,-0.07586518,-0.075865,-7.586518
48578,94.878906,-0.02335421,-0.023354,-2.335421
48579,94.880859,0.00438256,0.004383,0.438256
48580,94.882812,0.04149248,0.041492,4.149248
48581,94.884766,0.00606549,0.006065,0.606549
48582,94.886719,-0.01734599,-0.017346,-1.734599
48583,94.888672,-0.01923185,-0.019232,-1.923185
48584,94.890625,-0.06875693,-0.068757,-6.875693
48585,94.892578,-0.03545704,-0.035457,-3.545704
48586,94.894531,-0.03631011,-0.036310,-3.631011
48587,94.896484,-0.02893869,-0.028939,-2.893869
48588,94.898438,-0.01031506,-0.010315,-1.031506
48589,94.900391,-0.02914099,-0.029141,-2.914099
48590,94.902344,-0.01290128,-0.012901,-1.290128
48591,94.904297,-0.03006590,-0.030066,-3.006590
48592,94.906250,-0.00777237,-0.007772,-0.777237
48593,94.908203,-0.03648195,-0.036482,-3.648195
48594,94.910156,-0.02082363,-0.020824,-2.082363
48595,94.912109,-0.00592773,-0.005928,-0.592773
48596,94.914062,0.01746085,0.017461,1.746085
48597,94.916016,0.04931255,0.049313,4.931255
48598,94.917969,0.06251765,0.062518,6.251765
48599,94.919922,0.02656005,0.026560,2.656005
48600,94.921875,0.03579936,0.035799,3.579936
48601,94.923828,0.09277542,0.092775,9.277542
48602,94.925781,0.07861533,0.078615,7.861533
48603,94.927734,0.03796677,0.037967,3.796677
48604,94.929688,-0.00329933,-0.003299,-0.329933
48605,94.931641,0.05266515,0.052665,5.266515
48606,94.933594,0.03921665,0.039217,3.921665
48607,94.935547,0.01676627,0.016766,1.676627
48608,94.937500,0.04790705,0.047907,4.790705
48609,94.939453,0.03978582,0.039786,3.978582
48610,94.941406,-0.00522700,-0.005227,-0.522700
48611,94.943359,0.00555167,0.005552,0.555167
48612,94.945312,-0.03883565,-0.038836,-3.883565
48613,94.947266,-0.02595546,-0.025955,-2.595546
48614,94.949219,-0.07680473,-0.076805,-7.680473
48615,94.951172,-0.08754844,-0.087548,-8.754844
48616,94.953125,-0.12092614,-0.120926,-12.092614
48617,94.955078,-0.12429336,-0.124293,-12.429336
48618,94.957031,-0.11969796,-0.119698,-11.969796
48619,94.958984,-0.12260790,-0.122608,-12.260790
48620,94.960938,-0.09690094,-0.096901,-9.690094
48621,94.962891,-0.09244640,-0.092446,-9.244640
48622,94.964844,-0.04748300,-0.047483,-4.748300
48623,94.966797,-0.03263749,-0.032637,-3.263749
48624,94.968750,0.00635125,0.006351,0.635125
48625,94.970703,0.01281702,0.012817,1.281702
48626,94.972656,0.01431740,0.014317,1.431740
48627,94.974609,0.00697012,0.006970,0.697012
48628,94.976562,-0.00716287,-0.007163,-0.716287
48629,94.978516,-0.03161485,-0.031615,-3.161485
48630,94.980469,0.01298952,0.012990,1.298952
48631,94.982422,-0.01615174,-0.016152,-1.615174
48632,94.984375,-0.03274925,-0.032749,-3.274925
48633,94.986328,-0.00874645,-0.008746,-0.874645
48634,94.988281,-0.01875164,-0.018752,-1.875164
48635,94.990234,-0.02244091,-0.022441,-2.244091
48636,94.992188,-0.01852797,-0.018528,-1.852797
48637,94.994141,-0.02966484,-0.029665,-2.966484
48638,94.996094,-0.00787682,-0.007877,-0.787682
48639,94.998047,-0.03955180,-0.039552,-3.955180
48640,95.000000,-0.03456131,-0.034561,-3.456131
48641,95.001953,0.00043700,0.000437,0.043700
48642,95.003906,-0.04418269,-0.044183,-4.418269
48643,95.005859,-0.01921688,-0.019217,-1.921688
48644,95.007812,-0.05466688,-0.054667,-5.466688
48645,95.009766,-0.09370278,-0.093703,-9.370278
48646,95.011719,-0.02876906,-0.028769,-2.876906
48647,95.013672,-0.02913545,-0.029135,-2.913545
48648,95.015625,-0.12843973,-0.128440,-12.843973
48649,95.017578,-0.07094815,-0.070948,-7.094815
48650,95.019531,-0.04973113,-0.049731,-4.973113
48651,95.021484,-0.06394069,-0.063941,-6.394069
48652,95.023438,-0.08713929,-0.087139,-8.713929
48653,95.025391,-0.07412822,-0.074128,-7.412822
48654,95.027344,-0.12913220,-0.129132,-12.913220
48655,95.029297,-0.13182092,-0.131821,-13.182092
48656,95.031250,-0.09151724,-0.091517,-9.151724
48657,95.033203,-0.08657576,-0.086576,-8.657576
48658,95.035156,-0.03956511,-0.039565,-3.956511
48659,95.037109,-0.07761996,-0.077620,-7.761996
48660,95.039062,-0.05638217,-0.056382,-5.638217
48661,95.041016,-0.04574766,-0.045748,-4.574766
48662,95.042969,-0.05757398,-0.057574,-5.757398
48663,95.044922,-0.01232762,-0.012328,-1.232762
48664,95.046875,-0.06310012,-0.063100,-6.310012
48665,95.048828,-0.05393681,-0.053937,-5.393681
48666,95.050781,-0.08850952,-0.088510,-8.850952
48667,95.052734,-0.10310856,-0.103109,-10.310856
48668,95.054688,-0.06003064,-0.060031,-6.003064
48669,95.056641,-0.03471151,-0.034712,-3.471151
48670,95.058594,-0.01527412,-0.015274,-1.527412
48671,95.060547,0.00282848,0.002828,0.282848
48672,95.062500,-0.00213204,-0.002132,-0.213204
48673,95.064453,-0.03227489,-0.032275,-3.227489
48674,95.066406,-0.01625719,-0.016257,-1.625719
48675,95.068359,0.01958940,0.019589,1.958940
48676,95.070312,-0.02439844,-0.024398,-2.439844
48677,95.072266,-0.04831067,-0.048311,-4.831067
48678,95.074219,-0.00905617,-0.009056,-0.905617
48679,95.076172,-0.03933317,-0.039333,-3.933317
48680,95.078125,-0.08358332,-0.083583,-8.358332
48681,95.080078,-0.10411724,-0.104117,-10.411724
48682,95.082031,-0.12681312,-0.126813,-12.681312
48683,95.083984,-0.08950655,-0.089507,-8.950655
48684,95.085938,-0.07591264,-0.075913,-7.591264
48685,95.087891,-0.11202588,-0.112026,-11.202588
48686,95.089844,-0.05758615,-0.057586,-5.758615
48687,95.091797,-0.10211269,-0.102113,-10.211269
48688,95.093750,-0.11054086,-0.110541,-11.054086
48689,95.095703,-0.06438030,-0.064380,-6.438030
48690,95.097656,-0.06591457,-0.065915,-6.591457
48691,95.099609,-0.04792138,-0.047921,-4.792138
48692,95.101562,0.01006146,0.010061,1.006146
48693,95.103516,0.03456762,0.034568,3.456762
48694,95.105469,0.04312463,0.043125,4.312463
48695,95.107422,0.05134245,0.051342,5.134245
48696,95.109375,0.01865403,0.018654,1.865403
48697,95.111328,-0.01908308,-0.019083,-1.908308
48698,95.113281,-0.01576498,-0.015765,-1.576498
48699,95.115234,0.01183047,0.011830,1.183047
48700,95.117188,-0.02187802,-0.021878,-2.187802
48701,95.119141,-0.03027102,-0.030271,-3.027102
48702,95.121094,-0.07541571,-0.075416,-7.541571
48703,95.123047,-0.08235238,-0.082352,-8.235238
48704,95.125000,-0.07779312,-0.077793,-7.779312
48705,95.126953,-0.10579170,-0.105792,-10.579170
48706,95.128906,-0.06150552,-0.061506,-6.150552
48707,95.130859,-0.05283340,-0.052833,-5.283340
48708,95.132812,-0.02031516,-0.020315,-2.031516
48709,95.134766,-0.02893669,-0.028937,-2.893669
48710,95.136719,-0.03153400,-0.031534,-3.153400
48711,95.138672,-0.06837207,-0.068372,-6.837207
48712,95.140625,-0.06723780,-0.067238,-6.723780
48713,95.142578,-0.07688290,-0.076883,-7.688290
48714,95.144531,-0.06834457,-0.068345,-6.834457
48715,95.146484,0.02555235,0.025552,2.555235
48716,95.148438,0.04269691,0.042697,4.269691
48717,95.150391,0.06090867,0.060909,6.090867
48718,95.152344,-0.00442761,-0.004428,-0.442761
48719,95.154297,-0.01235807,-0.012358,-1.235807
48720,95.156250,0.03399362,0.033994,3.399362
48721,95.158203,0.06574402,0.065744,6.574402
48722,95.160156,0.09156009,0.091560,9.156009
48723,95.162109,0.05661858,0.056619,5.661858
48724,95.164062,0.06971573,0.069716,6.971573
48725,95.166016,0.04300653,0.043007,4.300653
48726,95.167969,0.04196537,0.041965,4.196537
48727,95.169922,0.05121725,0.051217,5.121725
48728,95.171875,0.05179242,0.051792,5.179242
48729,95.173828,0.04546627,0.045466,4.546627
48730,95.175781,0.04257236,0.042572,4.257236
48731,95.177734,0.02287964,0.022880,2.287964
48732,95.179688,-0.01019960,-0.010200,-1.019960
48733,95.181641,-0.02243030,-0.022430,-2.243030
48734,95.183594,0.00501836,0.005018,0.501836
48735,95.185547,0.04261074,0.042611,4.261074
48736,95.187500,-0.02161721,-0.021617,-2.161721
48737,95.189453,-0.02522082,-0.025221,-2.522082
48738,95.191406,-0.06313628,-0.063136,-6.313628
48739,95.193359,-0.06104512,-0.061045,-6.104512
48740,95.195312,-0.02048277,-0.020483,-2.048277
48741,95.197266,0.01464650,0.014647,1.464650
48742,95.199219,0.03861564,0.038616,3.861564
48743,95.201172,0.09353086,0.093531,9.353086
48744,95.203125,0.12512682,0.125127,12.512682
48745,95.205078,0.14475829,0.144758,14.475829
48746,95.207031,0.13869669,0.138697,13.869669
48747,95.208984,0.10462447,0.104624,10.462447
48748,95.210938,0.08569267,0.085693,8.569267
48749,95.212891,0.08938153,0.089382,8.938153
48750,95.214844,0.11383371,0.113834,11.383371
48751,95.216797,0.06481067,0.064811,6.481067
48752,95.218750,0.09080192,0.090802,9.080192
48753,95.220703,0.08598229,0.085982,8.598229
48754,95.222656,0.06189179,0.061892,6.189179
48755,95.224609,0.02580170,0.025802,2.580170
48756,95.226562,0.00289589,0.002896,0.289589
48757,95.228516,0.02126928,0.021269,2.126928
48758,95.230469,-0.00032762,-0.000328,-0.032762
48759,95.232422,-0.01517882,-0.015179,-1.517882
48760,95.234375,-0.00463650,-0.004637,-0.463650
48761,95.236328,-0.01805800,-0.018058,-1.805800
48762,95.238281,-0.02968176,-0.029682,-2.968176
48763,95.240234,-0.00032156,-0.000322,-0.032156
48764,95.242188,0.01781856,0.017819,1.781856
48765,95.244141,0.08278195,0.082782,8.278195
48766,95.246094,0.02734041,0.027340,2.734041
48767,95.248047,0.07044606,0.070446,7.044606
48768,95.250000,0.04838423,0.048384,4.838423
48769,95.251953,-0.00459354,-0.004594,-0.459354
48770,95.253906,-0.03545308,-0.035453,-3.545308
48771,95.255859,-0.00382931,-0.003829,-0.382931
48772,95.257812,-0.00972892,-0.009729,-0.972892
48773,95.259766,-0.00087635,-0.000876,-0.087635
48774,95.261719,-0.02694962,-0.026950,-2.694962
48775,95.263672,-0.00447393,-0.004474,-0.447393
48776,95.265625,0.10339540,0.103395,10.339540
48777,95.267578,0.05933773,0.059338,5.933773
48778,95.269531,0.00165358,0.001654,0.165358
48779,95.271484,0.00834191,0.008342,0.834191
48780,95.273438,0.02520919,0.025209,2.520919
48781,95.275391,0.03403485,0.034035,3.403485
48782,95.277344,0.02987569,0.029876,2.987569
48783,95.279297,0.09168857,0.091689,9.168857
48784,95.281250,0.07585500,0.075855,7.585500
48785,95.283203,0.10490836,0.104908,10.490836
48786,95.285156,0.10958771,0.109588,10.958771
48787,95.287109,0.14388311,0.143883,14.388311
48788,95.289062,0.12829577,0.128296,12.829577
48789,95.291016,0.11522914,0.115229,11.522914
48790,95.292969,0.08556312,0.085563,8.556312
48791,95.294922,0.09375607,0.093756,9.375607
48792,95.296875,0.07354148,0.073541,7.354148
48793,95.298828,0.06841041,0.068410,6.841041
48794,95.300781,0.06540876,0.065409,6.540876
48795,95.302734,0.08540919,0.085409,8.540919
48796,95.304688,0.08328567,0.083286,8.328567
48797,95.306641,0.08496597,0.084966,8.496597
48798,95.308594,0.06049271,0.060493,6.049271
48799,95.310547,0.04201862,0.042019,4.201862
48800,95.312500,0.04789042,0.047890,4.789042
48801,95.314453,0.05567901,0.055679,5.567901
48802,95.316406,0.01402269,0.014023,1.402269
48803,95.318359,0.02016405,0.020164,2.016405
48804,95.320312,0.01024441,0.010244,1.024441
48805,95.322266,-0.01770463,-0.017705,-1.770463
48806,95.324219,0.00432779,0.004328,0.432779
48807,95.326172,-0.05971332,-0.059713,-5.971332
48808,95.328125,-0.09319374,-0.093194,-9.319374
48809,95.330078,-0.10122036,-0.101220,-10.122036
48810,95.332031,-0.06694172,-0.066942,-6.694172
48811,95.333984,-0.09010816,-0.090108,-9.010816
48812,95.335938,-0.08030278,-0.080303,-8.030278
48813,95.337891,-0.12687529,-0.126875,-12.687529
48814,95.339844,-0.09359582,-0.093596,-9.359582
48815,95.341797,-0.06069431,-0.060694,-6.069431
48816,95.343750,-0.10616668,-0.106167,-10.616668
48817,95.345703,-0.06562670,-0.065627,-6.562670
48818,95.347656,-0.05548082,-0.055481,-5.548082
48819,95.349609,-0.08652062,-0.086521,-8.652062
48820,95.351562,-0.01845377,-0.018454,-1.845377
48821,95.353516,0.00820200,0.008202,0.820200
48822,95.355469,0.01899714,0.018997,1.899714
48823,95.357422,0.01653325,0.016533,1.653325
48824,95.359375,-0.01503555,-0.015036,-1.503555
48825,95.361328,0.00588268,0.005883,0.588268
48826,95.363281,0.00929869,0.009299,0.929869
48827,95.365234,-0.00810474,-0.008105,-0.810474
48828,95.367188,-0.02115816,-0.021158,-2.115816
48829,95.369141,0.00473264,0.004733,0.473264
48830,95.371094,-0.07816917,-0.078169,-7.816917
48831,95.373047,-0.08524721,-0.085247,-8.524721
48832,95.375000,-0.06408791,-0.064088,-6.408791
48833,95.376953,-0.01381075,-0.013811,-1.381075
48834,95.378906,0.00981727,0.009817,0.981727
48835,95.380859,0.00455579,0.004556,0.455579
48836,95.382812,0.03040620,0.030406,3.040620
48837,95.384766,0.02734232,0.027342,2.734232
48838,95.386719,-0.01869403,-0.018694,-1.869403
48839,95.388672,-0.05640200,-0.056402,-5.640200
48840,95.390625,-0.00573142,-0.005731,-0.573142
48841,95.392578,-0.06819576,-0.068196,-6.819576
48842,95.394531,-0.05602058,-0.056021,-5.602058
48843,95.396484,-0.06927625,-0.069276,-6.927625
48844,95.398438,-0.07796899,-0.077969,-7.796899
48845,95.400391,-0.05373396,-0.053734,-5.373396
48846,95.402344,-0.04241030,-0.042410,-4.241030
48847,95.404297,-0.04207212,-0.042072,-4.207212
48848,95.406250,-0.04646771,-0.046468,-4.646771
48849,95.408203,-0.01101483,-0.011015,-1.101483
48850,95.410156,-0.06822716,-0.068227,-6.822716
48851,95.412109,-0.08135535,-0.081355,-8.135535
48852,95.414062,-0.09662043,-0.096620,-9.662043
48853,95.416016,-0.09221395,-0.092214,-9.221395
48854,95.417969,-0.11435867,-0.114359,-11.435867
48855,95.419922,-0.11989102,-0.119891,-11.989102
48856,95.421875,-0.10378037,-0.103780,-10.378037
48857,95.423828,-0.11886977,-0.118870,-11.886977
48858,95.425781,-0.03998342,-0.039983,-3.998342
48859,95.427734,-0.08139334,-0.081393,-8.139334
48860,95.429688,-0.02849026,-0.028490,-2.849026
48861,95.431641,-0.04953632,-0.049536,-4.953632
48862,95.433594,-0.07077839,-0.070778,-7.077839
48863,95.435547,-0.01394727,-0.013947,-1.394727
48864,95.437500,-0.02640356,-0.026404,-2.640356
48865,95.439453,-0.03986634,-0.039866,-3.986634
48866,95.441406,-0.09502066,-0.095021,-9.502066
48867,95.443359,-0.04275016,-0.042750,-4.275016
48868,95.445312,-0.05156311,-0.051563,-5.156311
48869,95.447266,-0.04525206,-0.045252,-4.525206
48870,95.449219,-0.03211235,-0.032112,-3.211235
48871,95.451172,-0.02565288,-0.025653,-2.565288
48872,95.453125,-0.06015432,-0.060154,-6.015432
48873,95.455078,-0.10028722,-0.100287,-10.028722
48874,95.457031,-0.04960619,-0.049606,-4.960619
48875,95.458984,-0.06380869,-0.063809,-6.380869
48876,95.460938,0.00237745,0.002377,0.237745
48877,95.462891,-0.02081751,-0.020818,-2.081751
48878,95.464844,-0.08180783,-0.081808,-8.180783
48879,95.466797,-0.08272736,-0.082727,-8.272736
48880,95.468750,-0.04924850,-0.049249,-4.924850
48881,95.470703,-0.04071777,-0.040718,-4.071777
48882,95.472656,-0.05372609,-0.053726,-5.372609
48883,95.474609,-0.00581767,-0.005818,-0.581767
48884,95.476562,-0.00686811,-0.006868,-0.686811
48885,95.478516,-0.05098349,-0.050983,-5.098349
48886,95.480469,-0.07770310,-0.077703,-7.770310
48887,95.482422,-0.06079912,-0.060799,-6.079912
48888,95.484375,-0.10137302,-0.101373,-10.137302
48889,95.486328,-0.07088385,-0.070884,-7.088385
48890,95.488281,-0.07771217,-0.077712,-7.771217
48891,95.490234,-0.09877756,-0.098778,-9.877756
48892,95.492188,-0.12823946,-0.128239,-12.823946
48893,95.494141,-0.10243657,-0.102437,-10.243657
48894,95.496094,-0.09081622,-0.090816,-9.081622
48895,95.498047,-0.08364581,-0.083646,-8.364581
48896,95.500000,-0.12663255,-0.126633,-12.663255
48897,95.501953,-0.08203027,-0.082030,-8.203027
48898,95.503906,-0.07387376,-0.073874,-7.387376
48899,95.505859,-0.04620990,-0.046210,-4.620990
48900,95.507812,-0.03364064,-0.033641,-3.364064
48901,95.509766,-0.05804259,-0.058043,-5.804259
48902,95.511719,-0.04896275,-0.048963,-4.896275
48903,95.513672,-0.04924212,-0.049242,-4.924212
48904,95.515625,-0.04107185,-0.041072,-4.107185
48905,95.517578,-0.06413358,-0.064134,-6.413358
48906,95.519531,-0.05312222,-0.053122,-5.312222
48907,95.521484,-0.01987504,-0.019875,-1.987504
48908,95.523438,0.00639147,0.006391,0.639147
48909,95.525391,0.01653897,0.016539,1.653897
48910,95.527344,0.00416019,0.004160,0.416019
48911,95.529297,-0.01349415,-0.013494,-1.349415
48912,95.531250,0.00577258,0.005773,0.577258
48913,95.533203,-0.03202334,-0.032023,-3.202334
48914,95.535156,0.01020013,0.010200,1.020013
48915,95.537109,-0.00260522,-0.002605,-0.260522
48916,95.539062,-0.01718693,-0.017187,-1.718693
48917,95.541016,0.00028342,0.000283,0.028342
48918,95.542969,-0.03083728,-0.030837,-3.083728
48919,95.544922,-0.02379088,-0.023791,-2.379088
48920,95.546875,-0.01786891,-0.017869,-1.786891
48921,95.548828,-0.03949893,-0.039499,-3.949893
48922,95.550781,-0.04587872,-0.045879,-4.587872
48923,95.552734,-0.03024582,-0.030246,-3.024582
48924,95.554688,-0.01771753,-0.017718,-1.771753
48925,95.556641,0.00533083,0.005331,0.533083
48926,95.558594,-0.01318931,-0.013189,-1.318931
48927,95.560547,-0.09599102,-0.095991,-9.599102
48928,95.562500,-0.10625734,-0.106257,-10.625734
48929,95.564453,-0.10935656,-0.109357,-10.935656
48930,95.566406,-0.07206956,-0.072070,-7.206956
48931,95.568359,-0.07546584,-0.075466,-7.546584
48932,95.570312,-0.08365541,-0.083655,-8.365541
48933,95.572266,-0.09283108,-0.092831,-9.283108
48934,95.574219,-0.07362368,-0.073624,-7.362368
48935,95.576172,-0.09200523,-0.092005,-9.200523
48936,95.578125,-0.10849741,-0.108497,-10.849741
48937,95.580078,-0.09331671,-0.093317,-9.331671
48938,95.582031,-0.17240441,-0.172404,-17.240441
48939,95.583984,-0.19209985,-0.192100,-19.209985
48940,95.585938,-0.17577733,-0.175777,-17.577733
48941,95.587891,-0.24884656,-0.248847,-24.884656
48942,95.589844,-0.28576690,-0.285767,-28.576690
48943,95.591797,-0.27961287,-0.279613,-27.961287
48944,95.593750,-0.22969478,-0.229695,-22.969478
48945,95.595703,-0.21343934,-0.213439,-21.343934
48946,95.597656,-0.24691691,-0.246917,-24.691691
48947,95.599609,-0.24608286,-0.246083,-24.608286
48948,95.601562,-0.23809005,-0.238090,-23.809005
48949,95.603516,-0.22849985,-0.228500,-22.849985
48950,95.605469,-0.23011096,-0.230111,-23.011096
48951,95.607422,-0.15451015,-0.154510,-15.451015
48952,95.609375,-0.17688090,-0.176881,-17.688090
48953,95.611328,-0.18364414,-0.183644,-18.364414
48954,95.613281,-0.19099236,-0.190992,-19.099236
48955,95.615234,-0.13537437,-0.135374,-13.537437
48956,95.617188,-0.14948368,-0.149484,-14.948368
48957,95.619141,-0.16031196,-0.160312,-16.031196
48958,95.621094,-0.14917398,-0.149174,-14.917398
48959,95.623047,-0.13251447,-0.132514,-13.251447
48960,95.625000,-0.15635530,-0.156355,-15.635530
48961,95.626953,-0.12003090,-0.120031,-12.003090
48962,95.628906,-0.10632436,-0.106324,-10.632436
48963,95.630859,-0.13064870,-0.130649,-13.064870
48964,95.632812,-0.11600928,-0.116009,-11.600928
48965,95.634766,-0.10068107,-0.100681,-10.068107
48966,95.636719,-0.06776802,-0.067768,-6.776802
48967,95.638672,-0.09622013,-0.096220,-9.622013
48968,95.640625,-0.07710496,-0.077105,-7.710496
48969,95.642578,-0.12092181,-0.120922,-12.092181
48970,95.644531,-0.12700508,-0.127005,-12.700508
48971,95.646484,-0.05199615,-0.051996,-5.199615
48972,95.648438,-0.07498820,-0.074988,-7.498820
48973,95.650391,-0.07285635,-0.072856,-7.285635
48974,95.652344,-0.07893174,-0.078932,-7.893174
48975,95.654297,-0.09967904,-0.099679,-9.967904
48976,95.656250,-0.09436694,-0.094367,-9.436694
48977,95.658203,-0.05827398,-0.058274,-5.827398
48978,95.660156,-0.08646642,-0.086466,-8.646642
48979,95.662109,-0.07337682,-0.073377,-7.337682
